,DRAIN_SQKM,PPTAVG_BASIN,T_AVG_BASIN,T_MAX_BASIN,T_MAXSTD_BASIN,T_MIN_BASIN,T_MINSTD_BASIN,RH_BASIN,STREAMS_KM_SQ_KM,PERDUN,HIRES_LENTIC_PCT,NDAMS_2009,STOR_NID_2009,FORESTNLCD06,PLANTNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,RAW_DIS_NEAREST_DAM,RAW_AVG_DIS_ALLDAMS,RAW_DIS_NEAREST_MAJ_DAM,RAW_AVG_DIS_ALL_MAJ_DAMS,site_no,MAJ_NDAMS_2009,POWER_NUM_PTS,POWER_SUM_MW,lat,lon,HYDRO_DISTURB_INDX,BFI_AVE,FRAGUN_BASIN,DEVNLCD06,AWCAVE,PERMAVE,RFACT,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,GEOL_REEDBUSH_DOM_PCT,GEOL_REEDBUSH_SITE,STRAHLER_MAX,MAINSTEM_SINUOUSITY,REACHCODE,ARTIFPATH_PCT,ARTIFPATH_MAINSTEM_PCT,PERHOR,TOPWET,CONTACT,CANALS_PCT,RAW_AVG_DIS_ALLCANALS,NPDES_MAJ_DENS,RAW_AVG_DIS_ALL_MAJ_NPDES,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,ROADS_KM_SQ_KM,PADCAT1_PCT_BASIN,PADCAT2_PCT_BASIN
0,78.68936,127.5406,8.06356,13.88701,0.5222478,2.277803,0.2496045,66.30219,1.018439977145576,3.0,1.697533,7,27.64048405019434,71.97125799999999,7.8345015,234.9528,6.461167,6.079409,8.547568,0.0,-999.0,01095220,0,1,0.3,42.410925,-71.791183,12,51.8792,33.98523,7.58970909,gneiss,3.770082,133.5574,0.6268517,51.22453,15.86003,4.886698,0.8407591,0.1750152,9.395912,0.4198076,64.42706,sedimentary,3,1.1985192557180686,1070004000476,6.415974516719972,10.346396502464135,1.329101,11.27248,57.28217,0.0,-999.0,0.0,-999.0,121.12032,0.0,1.6757427881560556,0.2939797,0.1727274
1,57.1176,119.5265,9.303685,15.14444,0.08419681,3.726328,0.1484651,69.82677,0.6752941300054623,3.56558,6.606895392999999,4,394.1793772847599,40.923988,4.1109916,60.78394,3.778285,3.3175850000000002,4.8159600000000005,3.3175850000000002,3.3175850000000002,01104460,1,0,0.0,42.368985,-71.270612,26,57.64656,69.12952,36.389129,granitic,4.041078,132.0956,0.0,28.74228,11.08975,1.091958,0.3340476,0.1213286,11.79094,0.6034917,79.50649,granitic,3,1.3421749144788444,1090001000118,21.22165565066975,7.967131679815862,1.771527,12.30027,185.9964,3.0688119990106606,3.711502,0.0,-999.0,54.125643000000004,0.0,3.821899509803922,1.301525,2.492752
2,2.0808,119.5615,9.4,15.117,0.05609753,4.004286,0.0475226,70.0,1.0441229334871203,4.0,1.34083,0,0.0,38.754324999999994,4.368512,59.38149,4.029126,-999.0,0.0,0.0,-999.0,01104475,0,0,0.0,42.354541,-71.268112,15,57.64014,90.49684500000001,53.4602033,granitic,3.481051,133.3654,0.0,29.67128,8.866782,0.216263,0.0,0.0,2.854671,0.0,100.0,granitic,1,1.2925791601074226,1090001000762,0.0,0.0,1.996616,9.987448,90.0,0.0,-999.0,0.0,-999.0,54.125643000000004,0.0,4.254696153846154,0.3027682,0.0
3,493.1622,137.2501,5.894132,11.93295,1.371181,0.9324402,0.9991256,68.68895,0.31681199410660427,2.109421,0.1877881,6,0.7250555699524417,95.357671,0.50441827,600.5049,27.71744,9.028938,13.03948,0.0,-999.0,01362500,0,0,0.0,42.01425877,-74.27070269,13,46.33033,7.2612199999999945,2.032454886,sedimentary,1.593848,132.329,0.01423467,80.362,4.891251,10.10442,0.1803058,0.1304844,1.578588,0.02518441,100.0,sedimentary,3,3.2957771575541015,2020006000327,0.6515629510297319,0.0,3.59955,10.24272,32.74243,6.214681671815806,18.08768,0.0,-999.0,152.7624486,0.02724424,0.9961377818494604,42.00066,14.35201
4,1183.973,114.7634,6.354364,11.96748,0.9495766,0.2155937,0.5673813,67.10426,0.3809211020859428,2.231763,2.187794,12,636.4497492763771,85.42963700000001,8.0304,617.9087,20.64586,11.19204,33.352,14.08234,14.08234,01417500,1,1,0.0,42.02480929,-75.11988987,22,43.69957,22.080929999999995,2.450426419,sedimentary,1.289144,104.018,0.3223805,73.98927,4.888007,6.55236,0.2576156,0.803785,0.8998682,0.1064973,100.0,sedimentary,4,1.4195504748710048,2040102000060,9.297561442863785,29.612582591556613,3.115517,10.64192,42.80731,2.8498650666086034,11.5389,0.0,-999.0,161.21072,0.0,1.3532411634386934,1.845117,9.432349
5,4724.998,116.8761,6.78768,12.38432,0.901202,0.6801579,0.8076687,67.08886,0.5449009713866546,2.192983,1.6509527145,103,281.700302095366,80.06692199999999,12.341188,555.7792,16.58453,4.179333,37.405120000000004,36.83046,45.334480000000006,01427510,3,2,0.0,41.75675495,-75.05738968,23,43.35385,27.704480000000004,3.1933728400000003,sedimentary,1.366158,107.9047,0.3012763,66.91528,4.345163,8.806479,0.4390478,0.7192193,1.454096,0.1554858,100.0,sedimentary,6,2.0834931424557768,2040101000033,11.506849847125208,57.0545687425319,2.967482,10.9638,64.15576,3.242200899848368,32.8543,0.06349209036702239,42.45029,131.84676570000002,0.0,1.4090643001330372,1.52181,6.404745
6,5242.786,116.285,6.84024,12.51872,0.9554859,0.7597961,0.8131782,66.9118,0.5631193033627541,2.199867,1.7237511545,124,255.84042224878146,79.78053600000001,12.466115,536.0481,15.82033,4.355764,53.141589999999994,63.79007,72.27032000000001,01428500,3,2,0.0,41.5089782,-74.98572346,22,43.13041,28.334959999999995,3.3333113200000004,sedimentary,1.344918,108.6551,0.2751781,65.42762,4.724669,9.628247,0.4256077,0.6633114,1.43551,0.1610384,100.0,sedimentary,6,1.9816128786835832,2040101000023,12.519955533185156,64.59934868308291,2.980789,11.0647,80.01984,2.8274607646747603,56.45413,0.057221484912792546,67.98425,122.10092060000001,0.0,1.4433854443038492,1.371668,6.001509
7,748.6569,113.9592,7.199449,13.04139,0.5949752,1.166617,0.3596991,66.27517,0.7425095527737741,2.59163,2.5494057700000003,48,248.16726994702117,62.215852,22.768176,439.6871,8.190544,4.939712999999999,19.71639,17.059009999999997,20.17047,01431500,3,0,0.0,41.47620023,-75.17211857,21,41.47672,48.23546,6.06894883,sedimentary,1.609115,114.5567,0.07032594,52.06271,2.625141,7.528001,0.6519275,0.8812982,4.430775,0.6706811,100.0,sedimentary,5,1.3441270845626552,2040103000015,10.034339842654477,15.098667594598538,2.787835,11.57862,155.9763,0.0,-999.0,0.13357253502906338,10.70216,4.75495924,0.038233609999999994,1.7222642307844889,0.0,4.787213
8,443.0349,136.8694,6.603002,12.04621,1.432128,1.018179,1.1359,68.59622,0.4822486896630491,2.607308,3.304750597,14,431.03174941748387,86.81899,2.8757105000000003,577.5313,12.47059,2.668325,13.87804,3.694098,12.40269,01436690,2,2,25.0,41.638064,-74.616883,30,48.90142,20.701570000000004,5.5078499,sedimentary,1.297534,149.7075,0.4030382,59.23321,11.51991,16.06587,0.0954778,0.1919713,1.527442,0.2173644,100.0,sedimentary,4,1.4584636933713881,2040104000130,14.351102020566058,14.645329044331316,4.093444,11.19455,149.2801,8.411424131652726,26.68297,0.6771550459336839,5.990436,121.1738400414,0.0,1.575893731801458,19.08195,4.037695
9,119.376,119.8625,10.51534,16.23948,0.2561897,5.273581,0.186925,66.18768,0.6405622570700978,2.621555,0.587304,2,46.99562726176116,33.35343409,42.398979999999995,201.2528,4.809815,3.061264,4.104678,5.148091,5.148091,01480500,1,0,0.0,39.98566144,-75.82744675,25,52.86398,79.44230999999999,14.6433952,gneiss,1.387669,154.4217,0.2668878,33.10841,0.05880579,0.1862183,6.584741,0.5217129,1.793577,0.01357057,95.24276,gneiss,3,2.1237352229967152,2040205000083,3.5182578906456783,7.515810562302834,4.615749,11.82083,623.9835,0.0,-999.0,0.0,-999.0,185.74543065,0.2094241,2.7127194746012595,0.0,0.0
